unique_id,timestep,explrtr,Useful_PlotID,Qnum,month,year,date_releves,HHLAI,Biomass_g_per60cm2,Biomass_interpolated,RPMcalc_cm,Biomass_g_per_m2,Biomass_interpolated_per_m2,LAI_corr,biomass_corr,biomass_interpolated_corr,RPM_corr,LAI,biomass,biomass_interpolated,RPM,mosaic,var2_mosaic,b1_mean_round,b2_mean_round,b3_mean_round,b4_mean_round,var2_b1_mean_round,var2_b2_mean_round,var2_b3_mean_round,var2_b4_mean_round,blue,green,red,nir,ndvi,evi2,evi,savi,dvi,gndvi,grvi,sr_nirr,var2_blue,var2_green,var2_red,var2_nir,var2_ndvi,var2_evi2,var2_evi,var2_savi,var2_dvi,var2_gndvi,var2_grvi,var2_sr_nirr
HEG09_05_J_2020,H_J_2020,HAI,HEG09,HEG09_05,J,2020,10.06.2020,1.88,69.56,69.56,20.6,193.2222222,193.2222222,1.88,193.2222222,193.2222222,20.6,1.88,193.2222222,193.2222222,20.6,HAI_2020_06_01,,497,666,666,3475,NA,NA,NA,NA,0.0497,0.0666,0.0666,0.3475,0.678338566,0.465886927,0.510968822,0.460945192,0.282953944,0.678338566,1,5.217717718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_05_J_2021,H_J_2021,HAI,HEG09,HEG09_05,J,2021,01.06.2021,2.75,56.956,56.956,14.4,158.2111111,158.2111111,2.75,158.2111111,158.2111111,14.4,2.75,158.2111111,158.2111111,14.4,HAI_2021_05_09,,445,809,813,3458,NA,NA,NA,NA,0.0445,0.0809,0.0813,0.3458,0.619292906,0.429126755,0.440877421,0.427947363,0.267007292,0.620810874,0.995079951,4.253382534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_05_S_2020,H_S_2020,HAI,HEG09,HEG09_05,S,2020,15.09.2020,1.85,NA,40.65338,11.6,NA,112.9260556,1.85,NA,112.9260556,11.6,1.85,NA,112.9260556,11.6,HAI_2020_09_13,,487,914,805,3525,NA,NA,NA,NA,0.0487,0.0914,0.0805,0.3525,0.62817552,0.439930129,0.462506376,0.437299035,0.27448262,0.58819554,1.135403727,4.378881988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_05_S_2021,H_S_2021,HAI,HEG09,HEG09_05,S,2021,14.09.2021,4.52,NA,170.2139,29.8,NA,472.8163889,4.52,NA,472.8163889,29.8,4.52,NA,472.8163889,29.8,HAI_2021_09_08,,241,582,451,3650,NA,NA,NA,NA,0.0241,0.0582,0.0451,0.365,0.780053645,0.542851131,0.549713029,0.527249753,0.321290884,0.724952741,1.290465632,8.093126386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_06_J_2020,H_J_2020,HAI,HEG09,HEG09_06,J,2020,10.06.2020,2.11,NA,62.4889,18,NA,173.5802778,2.11,NA,173.5802778,18,2.11,NA,173.5802778,18,HAI_2020_06_01,,472,672,667,3466,NA,NA,NA,NA,0.0472,0.0672,0.0667,0.3466,0.677232035,0.464431731,0.502405227,0.459706559,0.281957028,0.675205413,1.007496252,5.196401799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_06_J_2021,H_J_2021,HAI,HEG09,HEG09_06,J,2021,01.06.2021,0.9,NA,31.38718,10.4,NA,87.18661111,0.9,NA,87.18661111,10.4,0.9,NA,87.18661111,10.4,HAI_2021_05_09,,431,814,822,3457,NA,NA,NA,NA,0.0431,0.0814,0.0822,0.3457,0.615798084,0.426933596,0.434632006,0.425961849,0.266035048,0.618824631,0.99026764,4.205596107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_06_S_2020,H_S_2020,HAI,HEG09,HEG09_06,S,2020,15.09.2020,2.64,69.6,69.6,13.4,193.3333333,193.3333333,2.64,193.3333333,193.3333333,13.4,2.64,193.3333333,193.3333333,13.4,HAI_2020_09_13,,486,863,805,3500,NA,NA,NA,NA,0.0486,0.0863,0.0805,0.35,0.62601626,0.436592794,0.458801498,0.434443847,0.27198262,0.604400642,1.072049689,4.347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_06_S_2021,H_S_2021,HAI,HEG09,HEG09_06,S,2021,14.09.2021,4.59,121.09,121.09,28.4,336.3611111,336.3611111,4.59,336.3611111,336.3611111,28.4,4.59,336.3611111,336.3611111,28.4,HAI_2021_09_08,,238,575,444,3664,NA,NA,NA,NA,0.0238,0.0575,0.0444,0.3664,0.783836417,0.546518575,0.553530908,0.53030303,0.323369296,0.728709601,1.295045045,8.252252252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_07_J_2020,H_J_2020,HAI,HEG09,HEG09_07,J,2020,10.06.2020,2.43,NA,61.12418,17.6,NA,169.7893889,2.43,NA,169.7893889,17.6,2.43,NA,169.7893889,17.6,HAI_2020_06_01,,474,676,665,3443,NA,NA,NA,NA,0.0474,0.0676,0.0665,0.3443,0.67624148,0.461799322,0.500432339,0.457509881,0.27985086,0.671764992,1.016541353,5.177443609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_07_J_2021,H_J_2021,HAI,HEG09,HEG09_07,J,2021,01.06.2021,1.75,NA,41.75106,13.8,NA,115.9751667,1.75,NA,115.9751667,13.8,1.75,NA,115.9751667,13.8,HAI_2021_05_09,,421,821,812,3393,NA,NA,NA,NA,0.0421,0.0821,0.0812,0.3393,0.613793103,0.420582982,0.427105742,0.420586638,0.260604208,0.610346464,1.011083744,4.178571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_07_S_2020,H_S_2020,HAI,HEG09,HEG09_07,S,2020,15.09.2020,3.48,NA,62.4889,18,NA,173.5802778,3.48,NA,173.5802778,18,3.48,NA,173.5802778,18,HAI_2020_09_13,,482,870,841,3478,NA,NA,NA,NA,0.0482,0.087,0.0841,0.3478,0.610558,0.425421388,0.442182574,0.424455414,0.266293644,0.599816007,1.034482759,4.135552913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_07_S_2021,H_S_2021,HAI,HEG09,HEG09_07,S,2021,14.09.2021,6.34,NA,207.1664,34.8,NA,575.4622222,6.34,NA,575.4622222,34.8,6.34,NA,575.4622222,34.8,HAI_2021_09_08,,242,589,453,3681,NA,NA,NA,NA,0.0242,0.0589,0.0453,0.3681,0.7808418,0.546444387,0.553346133,0.530107291,0.324197052,0.72412178,1.300220751,8.125827815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_08_J_2020,H_J_2020,HAI,HEG09,HEG09_08,J,2020,10.06.2020,2.91,NA,57.71238,16.6,NA,160.3121667,2.91,NA,160.3121667,16.6,2.91,NA,160.3121667,16.6,HAI_2020_06_01,,481,674,661,3431,NA,NA,NA,NA,0.0481,0.0674,0.0661,0.3431,0.676930596,0.461131754,0.502193698,0.456995161,0.279038524,0.671619976,1.019667171,5.190620272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_08_J_2021,H_J_2021,HAI,HEG09,HEG09_08,J,2021,01.06.2021,2.35,NA,60.6499,20,NA,168.4719444,2.35,NA,168.4719444,20,2.35,NA,168.4719444,20,HAI_2021_05_09,,431,813,804,3372,NA,NA,NA,NA,0.0431,0.0813,0.0804,0.3372,0.614942529,0.419563967,0.429044007,0.419790759,0.259279536,0.611469534,1.01119403,4.194029851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_08_S_2020,H_S_2020,HAI,HEG09,HEG09_08,S,2020,15.09.2020,3.92,NA,60.44182,17.4,NA,167.8939444,3.92,NA,167.8939444,17.4,3.92,NA,167.8939444,17.4,HAI_2020_09_13,,465,887,800,3473,NA,NA,NA,NA,0.0465,0.0887,0.08,0.3473,0.625555816,0.434125901,0.451963072,0.432384342,0.2697672,0.593119266,1.10875,4.34125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_08_S_2021,H_S_2021,HAI,HEG09,HEG09_08,S,2021,14.09.2021,6.36,NA,252.9875,41,NA,702.7430556,6.36,NA,702.7430556,41,6.36,NA,702.7430556,41,HAI_2021_09_08,,247,594,452,3728,NA,NA,NA,NA,0.0247,0.0594,0.0452,0.3728,0.783732057,0.552900194,0.561439589,0.535294118,0.328993968,0.725127256,1.314159292,8.247787611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_09_J_2020,H_J_2020,HAI,HEG09,HEG09_09,J,2020,10.06.2020,2.35,43.61,43.61,19.4,121.1388889,121.1388889,2.35,121.1388889,121.1388889,19.4,2.35,121.1388889,121.1388889,19.4,HAI_2020_06_01,,503,682,668,3419,NA,NA,NA,NA,0.0503,0.0682,0.0668,0.3419,0.673109861,0.457822423,0.503680105,0.454110267,0.277160112,0.667398196,1.020958084,5.118263473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_09_J_2021,H_J_2021,HAI,HEG09,HEG09_09,J,2021,01.06.2021,2.01,39.567,39.567,19,109.9083333,109.9083333,2.01,109.9083333,109.9083333,19,2.01,109.9083333,109.9083333,19,HAI_2021_05_09,,426,809,815,3434,NA,NA,NA,NA,0.0426,0.0809,0.0815,0.3434,0.616380325,0.425438596,0.432778108,0.424748621,0.26441346,0.618666038,0.992638037,4.213496933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_09_S_2020,H_S_2020,HAI,HEG09,HEG09_09,S,2020,15.09.2020,2.73,NA,51.57114,14.8,NA,143.2531667,2.73,NA,143.2531667,14.8,2.73,NA,143.2531667,14.8,HAI_2020_09_13,,470,899,783,3513,NA,NA,NA,NA,0.047,0.0899,0.0783,0.3513,0.63547486,0.443406401,0.464728313,0.440512048,0.275414772,0.592475068,1.148148148,4.486590038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_09_S_2021,H_S_2021,HAI,HEG09,HEG09_09,S,2021,14.09.2021,7.1,NA,207.1664,34.8,NA,575.4622222,7.1,NA,575.4622222,34.8,7.1,NA,575.4622222,34.8,HAI_2021_09_08,,244,592,427,3727,NA,NA,NA,NA,0.0244,0.0592,0.0427,0.3727,0.794415022,0.559253786,0.570578878,0.540747214,0.331316868,0.725862468,1.386416862,8.728337237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_10_J_2020,H_J_2020,HAI,HEG09,HEG09_10,J,2020,10.06.2020,2.6,NA,61.80654,17.8,NA,171.6848333,2.6,NA,171.6848333,17.8,2.6,NA,171.6848333,17.8,HAI_2020_06_01,,526,691,669,3416,NA,NA,NA,NA,0.0526,0.0691,0.0669,0.3416,0.67246022,0.457175001,0.509269559,0.453549807,0.276763196,0.663501339,1.032884903,5.10612855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_10_J_2021,H_J_2021,HAI,HEG09,HEG09_10,J,2021,01.06.2021,2.59,NA,48.4571,16,NA,134.6030556,2.59,NA,134.6030556,16,2.59,NA,134.6030556,16,HAI_2021_05_09,,428,839,826,3344,NA,NA,NA,NA,0.0428,0.0839,0.0826,0.3344,0.60383693,0.410729199,0.417163685,0.411886587,0.254347384,0.598852498,1.015738499,4.04842615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_10_S_2020,H_S_2020,HAI,HEG09,HEG09_10,S,2020,15.09.2020,3.22,108,108,14.8,300,300,3.22,300,300,14.8,3.22,300,300,14.8,HAI_2020_09_13,,487,885,798,3541,NA,NA,NA,NA,0.0487,0.0885,0.0798,0.3541,0.632173312,0.443673089,0.467243553,0.440571796,0.276761032,0.600090375,1.109022556,4.437343358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG09_10_S_2021,H_S_2021,HAI,HEG09,HEG09_10,S,2021,14.09.2021,6.58,177.28,177.28,45.2,492.4444444,492.4444444,6.58,492.4444444,492.4444444,45.2,6.58,492.4444444,492.4444444,45.2,HAI_2021_09_08,,235,578,430,3693,NA,NA,NA,NA,0.0235,0.0578,0.043,0.3693,0.791414019,0.553989813,0.562179112,0.536501151,0.32762612,0.729337392,1.344186047,8.588372093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG13_01_J_2021,H_J_2021,HAI,HEG13,HEG13_01,J,2021,04.06.2021,4.49,NA,74.67162,24.6,NA,207.4211667,4.49,NA,207.4211667,24.6,4.49,NA,207.4211667,24.6,HAI_2021_05_09,,168,568,377,4085,NA,NA,NA,NA,0.0168,0.0568,0.0377,0.4085,0.831017481,0.618420526,0.61443627,0.587824984,0.371962668,0.755856437,1.5066313,10.83554377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG13_02_J_2021,H_J_2021,HAI,HEG13,HEG13_02,J,2021,04.06.2021,6.27,146.105,146.105,40.8,405.8472222,405.8472222,6.27,405.8472222,405.8472222,40.8,6.27,405.8472222,405.8472222,40.8,HAI_2021_05_09,,164,578,379,3963,NA,NA,NA,NA,0.0164,0.0578,0.0379,0.3963,0.825426071,0.602450143,0.597054708,0.575465639,0.359568836,0.745430522,1.525065963,10.45646438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG13_03_J_2021,H_J_2021,HAI,HEG13,HEG13_03,J,2021,04.06.2021,5.24,NA,123.44282,40.6,NA,342.8967222,5.24,NA,342.8967222,40.6,5.24,NA,342.8967222,40.6,HAI_2021_05_09,,161,581,390,4077,NA,NA,NA,NA,0.0161,0.0581,0.039,0.4077,0.825386165,0.613967894,0.606035701,0.584187177,0.36990276,0.750536711,1.48974359,10.45384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG13_04_J_2021,H_J_2021,HAI,HEG13,HEG13_04,J,2021,04.06.2021,5.44,NA,133.19706,43.8,NA,369.9918333,5.44,NA,369.9918333,43.8,5.44,NA,369.9918333,43.8,HAI_2021_05_09,,166,587,393,4023,NA,NA,NA,NA,0.0166,0.0587,0.0393,0.4023,0.82201087,0.606366345,0.599563953,0.578271028,0.364212012,0.745336226,1.493638677,10.23664122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG13_05_J_2021,H_J_2021,HAI,HEG13,HEG13_05,J,2021,04.06.2021,4.77,115.317,115.317,30.8,320.325,320.325,4.77,320.325,320.325,30.8,4.77,320.325,320.325,30.8,HAI_2021_05_09,,176,581,400,4085,NA,NA,NA,NA,0.0176,0.0581,0.04,0.4085,0.821627648,0.612329678,0.607484339,0.582762256,0.3697336,0.750964423,1.4525,10.2125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG13_06_J_2021,H_J_2021,HAI,HEG13,HEG13_06,J,2021,04.06.2021,5.69,NA,119.78498,39.4,NA,332.7360556,5.69,NA,332.7360556,39.4,5.69,NA,332.7360556,39.4,HAI_2021_05_09,,192,575,438,4104,NA,NA,NA,NA,0.0192,0.0575,0.0438,0.4104,0.807133421,0.604742927,0.599332985,0.576294278,0.367950792,0.754220987,1.312785388,9.369863014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG13_07_J_2021,H_J_2021,HAI,HEG13,HEG13_07,J,2021,04.06.2021,3.06,NA,63.08846,20.8,NA,175.2457222,3.06,NA,175.2457222,20.8,3.06,NA,175.2457222,20.8,HAI_2021_05_09,,187,582,444,4102,NA,NA,NA,NA,0.0187,0.0582,0.0444,0.4102,0.80466344,0.60292993,0.59524197,0.574795726,0.367169296,0.751494449,1.310810811,9.238738739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG13_08_J_2021,H_J_2021,HAI,HEG13,HEG13_08,J,2021,04.06.2021,3.68,NA,71.62342,23.6,NA,198.9539444,3.68,NA,198.9539444,23.6,3.68,NA,198.9539444,23.6,HAI_2021_05_09,,191,611,448,3930,NA,NA,NA,NA,0.0191,0.0611,0.0448,0.393,0.795340338,0.580132221,0.573244213,0.556941779,0.349581632,0.730896278,1.363839286,8.772321429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG13_09_J_2021,H_J_2021,HAI,HEG13,HEG13_09,J,2021,04.06.2021,4.88,115.227,115.227,36,320.075,320.075,4.88,320.075,320.075,36,4.88,320.075,320.075,36,HAI_2021_05_09,,194,608,447,3817,NA,NA,NA,NA,0.0194,0.0608,0.0447,0.3817,0.790337711,0.565823584,0.56002393,0.545660622,0.338378548,0.72519774,1.360178971,8.539149888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG13_10_J_2021,H_J_2021,HAI,HEG13,HEG13_10,J,2021,04.06.2021,3.99,NA,82.59694,27.2,NA,229.4359444,3.99,NA,229.4359444,27.2,3.99,NA,229.4359444,27.2,HAI_2021_05_09,,209,606,434,3752,NA,NA,NA,NA,0.0209,0.0606,0.0434,0.3752,0.79264214,0.560715445,0.560908814,0.541802743,0.333138456,0.721890776,1.396313364,8.64516129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG14_01_S_2020,H_S_2020,HAI,HEG14,HEG14_01,S,2020,18.09.2020,1.99,NA,48.15934,13.8,NA,133.7759444,1.99,NA,133.7759444,13.8,1.99,NA,133.7759444,13.8,HAI_2020_09_13,,719,1043,1005,3216,NA,NA,NA,NA,0.0719,0.1043,0.1005,0.3216,0.523809524,0.353692091,0.398996643,0.359668149,0.22419942,0.510213665,1.037810945,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG14_02_S_2020,H_S_2020,HAI,HEG14,HEG14_02,S,2020,18.09.2020,1.85,NA,48.8417,14,NA,135.6713889,1.85,NA,135.6713889,14,1.85,NA,135.6713889,14,HAI_2020_09_13,,717,1055,1023,3303,NA,NA,NA,NA,0.0717,0.1055,0.1023,0.3303,0.52704577,0.36171644,0.405304512,0.366716706,0.231154932,0.515832951,1.031280547,3.228739003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG14_03_S_2020,H_S_2020,HAI,HEG14,HEG14_03,S,2020,18.09.2020,2.41,52.5,52.5,14.8,145.8333333,145.8333333,2.41,145.8333333,145.8333333,14.8,2.41,145.8333333,145.8333333,14.8,HAI_2020_09_13,,696,1052,1006,3343,NA,NA,NA,NA,0.0696,0.1052,0.1006,0.3343,0.537364911,0.370778174,0.412635073,0.374959889,0.236802504,0.521274175,1.045725646,3.32306163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG14_04_S_2020,H_S_2020,HAI,HEG14,HEG14_04,S,2020,18.09.2020,1.31,NA,39.97102,11.4,NA,111.0306111,1.31,NA,111.0306111,11.4,1.31,NA,111.0306111,11.4,HAI_2020_09_13,,699,1053,1005,3309,NA,NA,NA,NA,0.0699,0.1053,0.1005,0.3309,0.534075104,0.366388907,0.408612067,0.371054327,0.23349942,0.517193948,1.047761194,3.292537313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG14_05_S_2020,H_S_2020,HAI,HEG14,HEG14_05,S,2020,18.09.2020,2.3,NA,42.70046,12.2,NA,118.6123889,2.3,NA,118.6123889,12.2,2.3,NA,118.6123889,12.2,HAI_2020_09_13,,706,1051,1005,3355,NA,NA,NA,NA,0.0706,0.1051,0.1005,0.3355,0.538990826,0.372613687,0.416962385,0.376602564,0.23809942,0.522923286,1.045771144,3.338308458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG14_06_S_2020,H_S_2020,HAI,HEG14,HEG14_06,S,2020,18.09.2020,2.86,43.1,43.1,13.8,119.7222222,119.7222222,2.86,119.7222222,119.7222222,13.8,2.86,119.7222222,119.7222222,13.8,HAI_2020_09_13,,698,1045,1017,3392,NA,NA,NA,NA,0.0698,0.1045,0.1017,0.3392,0.5386709,0.375012632,0.416403675,0.378626847,0.240636428,0.52896101,1.027531957,3.335299902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG14_07_S_2020,H_S_2020,HAI,HEG14,HEG14_07,S,2020,18.09.2020,2.82,NA,49.52406,14.2,NA,137.5668333,2.82,NA,137.5668333,14.2,2.82,NA,137.5668333,14.2,HAI_2020_09_13,,708,1049,1029,3419,NA,NA,NA,NA,0.0708,0.1049,0.1029,0.3419,0.537320144,0.376055788,0.418329483,0.379445385,0.242173436,0.530438675,1.019436346,3.322643343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG14_08_S_2020,H_S_2020,HAI,HEG14,HEG14_08,S,2020,18.09.2020,2.04,NA,50.20642,14.4,NA,139.4622778,2.04,NA,139.4622778,14.4,2.04,NA,139.4622778,14.4,HAI_2020_09_13,,714,1047,1029,3353,NA,NA,NA,NA,0.0714,0.1047,0.1029,0.3353,0.530351438,0.367196289,0.409963308,0.371562567,0.235573436,0.524090909,1.017492711,3.258503401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG14_09_S_2020,H_S_2020,HAI,HEG14,HEG14_09,S,2020,18.09.2020,3.39,NA,49.52406,14.2,NA,137.5668333,3.39,NA,137.5668333,14.2,3.39,NA,137.5668333,14.2,HAI_2020_09_13,,704,1044,1013,3255,NA,NA,NA,NA,0.0704,0.1044,0.1013,0.3255,0.525304592,0.357320447,0.398847221,0.362861459,0.227324092,0.514305652,1.030602172,3.213228036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG14_10_S_2020,H_S_2020,HAI,HEG14,HEG14_10,S,2020,18.09.2020,1.73,60.7,60.7,11.8,168.6111111,168.6111111,1.73,168.6111111,168.6111111,11.8,1.73,168.6111111,168.6111111,11.8,HAI_2020_09_13,,693,1067,1007,3393,NA,NA,NA,NA,0.0693,0.1067,0.1007,0.3393,0.542272727,0.377297626,0.418964004,0.380744681,0.241705588,0.521524664,1.05958292,3.369414101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG17_01_S_2021,H_S_2021,HAI,HEG17,HEG17_01,S,2021,17.09.2021,1.79,NA,28.3163,10.6,NA,78.65638889,1.79,NA,78.65638889,10.6,1.79,NA,78.65638889,10.6,HAI_2021_09_08,,262,663,599,3417,NA,NA,NA,NA,0.0262,0.0663,0.0599,0.3417,0.701693227,0.474263864,0.468230759,0.468833185,0.283647316,0.675,1.106844741,5.704507513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG17_02_S_2021,H_S_2021,HAI,HEG17,HEG17_02,S,2021,17.09.2021,3.44,NA,74.1374,16.8,NA,205.9372222,3.44,NA,205.9372222,16.8,3.44,NA,205.9372222,16.8,HAI_2021_09_08,,269,681,633,3352,NA,NA,NA,NA,0.0269,0.0681,0.0633,0.3352,0.682308657,0.45709156,0.449198744,0.453923205,0.273852172,0.662286139,1.075829384,5.295418641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG17_03_S_2021,H_S_2021,HAI,HEG17,HEG17_03,S,2021,17.09.2021,4.47,137.66,137.66,13.4,382.3888889,382.3888889,4.47,382.3888889,382.3888889,13.4,4.47,382.3888889,382.3888889,13.4,HAI_2021_09_08,,288,687,607,3279,NA,NA,NA,NA,0.0288,0.0687,0.0607,0.3279,0.6875965,0.45331777,0.452543866,0.45104659,0.269071988,0.653555219,1.131795717,5.401976936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG17_04_S_2021,H_S_2021,HAI,HEG17,HEG17_04,S,2021,17.09.2021,4.21,NA,53.444,14,NA,148.4555556,4.21,NA,148.4555556,14,4.21,NA,148.4555556,14,HAI_2021_09_08,,275,648,627,3316,NA,NA,NA,NA,0.0275,0.0648,0.0627,0.3316,0.681968045,0.453585501,0.447704039,0.451023147,0.270833668,0.673057518,1.033492823,5.288676236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG17_05_S_2021,H_S_2021,HAI,HEG17,HEG17_05,S,2021,17.09.2021,4.31,NA,44.5754,12.8,NA,123.8205556,4.31,NA,123.8205556,12.8,4.31,NA,123.8205556,12.8,HAI_2021_09_08,,262,650,643,3328,NA,NA,NA,NA,0.0262,0.065,0.0643,0.3328,0.676152103,0.451375814,0.441002562,0.448946606,0.270483012,0.673202614,1.01088647,5.175738725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG17_06_S_2021,H_S_2021,HAI,HEG17,HEG17_06,S,2021,17.09.2021,4.27,134.76,134.76,14.8,374.3333333,374.3333333,4.27,374.3333333,374.3333333,14.8,4.27,374.3333333,374.3333333,14.8,HAI_2021_09_08,,267,654,638,3290,NA,NA,NA,NA,0.0267,0.0654,0.0638,0.329,0.675152749,0.4473322,0.438622606,0.445564516,0.267167592,0.668356998,1.02507837,5.156739812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG17_07_S_2021,H_S_2021,HAI,HEG17,HEG17_07,S,2021,17.09.2021,4,NA,75.6155,17,NA,210.0430556,4,NA,210.0430556,17,4,NA,210.0430556,17,HAI_2021_09_08,,259,653,630,3326,NA,NA,NA,NA,0.0259,0.0653,0.063,0.3326,0.681496461,0.454239116,0.44448841,0.451540866,0.27154292,0.671776828,1.036507937,5.279365079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG17_08_S_2021,H_S_2021,HAI,HEG17,HEG17_08,S,2021,17.09.2021,5.38,NA,75.6155,17,NA,210.0430556,5.38,NA,210.0430556,17,5.38,NA,210.0430556,17,HAI_2021_09_08,,254,654,616,3329,NA,NA,NA,NA,0.0254,0.0654,0.0616,0.3329,0.687705957,0.458048003,0.448578042,0.454946898,0.273199744,0.671604318,1.061688312,5.404220779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG17_09_S_2021,H_S_2021,HAI,HEG17,HEG17_09,S,2021,17.09.2021,4.94,NA,60.8345,15,NA,168.9847222,4.94,NA,168.9847222,15,4.94,NA,168.9847222,15,HAI_2021_09_08,,266,651,588,3312,NA,NA,NA,NA,0.0266,0.0651,0.0588,0.3312,0.698461538,0.462535318,0.458740317,0.459101124,0.274213392,0.671461014,1.107142857,5.632653061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG17_10_S_2021,H_S_2021,HAI,HEG17,HEG17_10,S,2021,17.09.2021,NA,82.73,82.73,15.6,229.8055556,229.8055556,NA,229.8055556,229.8055556,15.6,NA,229.8055556,229.8055556,15.6,HAI_2021_09_08,,253,655,589,3405,NA,NA,NA,NA,0.0253,0.0655,0.0589,0.3405,0.705057586,0.475078617,0.468038427,0.469646431,0.283416476,0.677339901,1.112054329,5.78098472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG18_01_S_2020,H_S_2020,HAI,HEG18,HEG18_01,S,2020,18.09.2020,1.83,NA,23.59438,6.6,NA,65.53994444,1.83,NA,65.53994444,6.6,1.83,NA,65.53994444,6.6,HAI_2020_09_13,,821,1183,1231,3203,NA,NA,NA,NA,0.0821,0.1183,0.1231,0.3203,0.444745151,0.305123349,0.341613831,0.313546746,0.200996404,0.460556316,0.961007311,2.601949634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG18_02_S_2020,H_S_2020,HAI,HEG18,HEG18_02,S,2020,18.09.2020,0.92,NA,24.27674,6.8,NA,67.43538889,0.92,NA,67.43538889,6.8,0.92,NA,67.43538889,6.8,HAI_2020_09_13,,827,1184,1223,3136,NA,NA,NA,NA,0.0827,0.1184,0.1223,0.3136,0.438862124,0.29758201,0.335108433,0.30660327,0.195071732,0.451851852,0.968111202,2.564186427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
